year,month,period,region,fuel_switched_from,hp_type,total_installs,cleanbc_rebate_installs,utility_rebate_installs,self_funded_installs,market_rate_installs,low_mid_income_installs,est_ghg_avoided_tco2e_yr,est_annual_energy_savings_cad,cumulative_stock_province,bc_total_households,penetration_pct
2022,6,2022-06,Northern BC,natural_gas,central_ducted,8,2,2,4,6,2,16.8,7840,206218,1850000,11.15
2022,6,2022-06,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,206218,1850000,11.15
2022,6,2022-06,Northern BC,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,206218,1850000,11.15
2022,6,2022-06,Northern BC,oil,mini_split,9,3,2,4,7,2,41.4,12780,206218,1850000,11.15
2022,6,2022-06,Northern BC,oil,central_ducted,6,2,1,3,4,2,27.6,8520,206218,1850000,11.15
2022,6,2022-06,Northern BC,oil,water_heater,1,0,0,1,0,1,4.6,1420,206218,1850000,11.15
2022,6,2022-06,Northern BC,propane,mini_split,9,3,2,4,7,2,28.8,10620,206218,1850000,11.15
2022,6,2022-06,Northern BC,propane,central_ducted,6,2,1,3,4,2,19.2,7080,206218,1850000,11.15
2022,6,2022-06,Northern BC,propane,water_heater,1,0,0,1,0,1,3.2,1180,206218,1850000,11.15
2022,6,2022-06,Northern BC,electric_baseboard,mini_split,11,3,2,6,8,3,4.4,3410,206218,1850000,11.15
2022,6,2022-06,Northern BC,electric_baseboard,central_ducted,7,2,1,4,5,2,2.8,2170,206218,1850000,11.15
2022,6,2022-06,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,206218,1850000,11.15
2022,6,2022-06,Northern BC,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,natural_gas,mini_split,16,5,4,7,12,4,33.6,15680,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,natural_gas,central_ducted,10,3,2,5,7,3,21.0,9800,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,oil,mini_split,2,0,0,2,1,1,9.2,2840,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,oil,central_ducted,1,0,0,1,0,1,4.6,1420,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,propane,mini_split,1,0,0,1,0,1,3.2,1180,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,propane,central_ducted,1,0,0,1,0,1,3.2,1180,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,electric_baseboard,mini_split,8,2,2,4,6,2,3.2,2480,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,electric_baseboard,central_ducted,5,1,1,3,3,2,2.0,1550,206218,1850000,11.15
2022,6,2022-06,Kootenay-Boundary,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,206218,1850000,11.15
2022,6,2022-06,Cariboo,natural_gas,mini_split,6,2,1,3,4,2,12.6,5880,206218,1850000,11.15
2022,6,2022-06,Cariboo,natural_gas,central_ducted,4,1,1,2,3,1,8.4,3920,206218,1850000,11.15
2022,6,2022-06,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,206218,1850000,11.15
2022,6,2022-06,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,206218,1850000,11.15
2022,6,2022-06,Cariboo,electric_baseboard,mini_split,4,1,1,2,3,1,1.6,1240,206218,1850000,11.15
2022,6,2022-06,Cariboo,electric_baseboard,central_ducted,2,0,0,2,1,1,0.8,620,206218,1850000,11.15
2022,7,2022-07,Lower Mainland,natural_gas,mini_split,203,71,50,82,158,45,426.3,198940,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,natural_gas,central_ducted,133,46,33,54,103,30,279.3,130340,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,natural_gas,ground_source,19,6,4,9,14,5,39.9,18620,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,natural_gas,water_heater,35,12,8,15,27,8,73.5,34300,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,oil,mini_split,24,8,6,10,18,6,110.4,34080,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,oil,central_ducted,16,5,4,7,12,4,73.6,22720,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,oil,ground_source,2,0,0,2,1,1,9.2,2840,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,oil,water_heater,4,1,1,2,3,1,18.4,5680,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,propane,mini_split,24,8,6,10,18,6,76.8,28320,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,propane,central_ducted,15,5,3,7,11,4,48.0,17700,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,propane,ground_source,2,0,0,2,1,1,6.4,2360,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,propane,water_heater,4,1,1,2,3,1,12.8,4720,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,electric_baseboard,mini_split,103,36,25,42,80,23,41.2,31930,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,electric_baseboard,central_ducted,67,23,16,28,52,15,26.8,20770,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,electric_baseboard,ground_source,9,3,2,4,7,2,3.6,2790,207572,1850000,11.22
2022,7,2022-07,Lower Mainland,electric_baseboard,water_heater,17,5,4,8,13,4,6.8,5270,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,natural_gas,mini_split,71,24,17,30,55,16,149.1,69580,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,natural_gas,central_ducted,46,16,11,19,35,11,96.6,45080,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,natural_gas,ground_source,6,2,1,3,4,2,12.6,5880,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,natural_gas,water_heater,12,4,3,5,9,3,25.2,11760,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,oil,mini_split,9,3,2,4,7,2,41.4,12780,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,oil,central_ducted,6,2,1,3,4,2,27.6,8520,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,oil,water_heater,1,0,0,1,0,1,4.6,1420,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,propane,mini_split,8,2,2,4,6,2,25.6,9440,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,propane,central_ducted,5,1,1,3,3,2,16.0,5900,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,propane,water_heater,1,0,0,1,0,1,3.2,1180,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,electric_baseboard,mini_split,36,12,9,15,28,8,14.4,11160,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,electric_baseboard,central_ducted,24,8,6,10,18,6,9.6,7440,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,electric_baseboard,ground_source,3,1,0,2,2,1,1.2,930,207572,1850000,11.22
2022,7,2022-07,Vancouver Island,electric_baseboard,water_heater,6,2,1,3,4,2,2.4,1860,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,natural_gas,mini_split,45,15,11,19,35,10,94.5,44100,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,natural_gas,central_ducted,29,10,7,12,22,7,60.9,28420,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,natural_gas,ground_source,4,1,1,2,3,1,8.4,3920,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,natural_gas,water_heater,7,2,1,4,5,2,14.7,6860,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,oil,mini_split,6,2,1,3,4,2,27.6,8520,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,oil,central_ducted,4,1,1,2,3,1,18.4,5680,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,oil,water_heater,1,0,0,1,0,1,4.6,1420,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,propane,mini_split,5,1,1,3,3,2,16.0,5900,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,propane,central_ducted,3,1,0,2,2,1,9.6,3540,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,electric_baseboard,mini_split,26,9,6,11,20,6,10.4,8060,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,electric_baseboard,central_ducted,17,5,4,8,13,4,6.8,5270,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,207572,1850000,11.22
2022,7,2022-07,Thompson-Okanagan,electric_baseboard,water_heater,4,1,1,2,3,1,1.6,1240,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,natural_gas,mini_split,32,11,8,13,24,8,67.2,31360,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,natural_gas,central_ducted,21,7,5,9,16,5,44.1,20580,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,natural_gas,ground_source,3,1,0,2,2,1,6.3,2940,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,natural_gas,water_heater,5,1,1,3,3,2,10.5,4900,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,oil,mini_split,4,1,1,2,3,1,18.4,5680,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,oil,central_ducted,2,0,0,2,1,1,9.2,2840,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,propane,mini_split,4,1,1,2,3,1,12.8,4720,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,propane,central_ducted,2,0,0,2,1,1,6.4,2360,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,electric_baseboard,mini_split,19,6,4,9,14,5,7.6,5890,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,electric_baseboard,central_ducted,12,4,3,5,9,3,4.8,3720,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,207572,1850000,11.22
2022,7,2022-07,Fraser Valley,electric_baseboard,water_heater,3,1,0,2,2,1,1.2,930,207572,1850000,11.22
2022,7,2022-07,Northern BC,natural_gas,mini_split,11,3,2,6,8,3,23.1,10780,207572,1850000,11.22
2022,7,2022-07,Northern BC,natural_gas,central_ducted,7,2,1,4,5,2,14.7,6860,207572,1850000,11.22
2022,7,2022-07,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,207572,1850000,11.22
2022,7,2022-07,Northern BC,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,207572,1850000,11.22
2022,7,2022-07,Northern BC,oil,mini_split,8,2,2,4,6,2,36.8,11360,207572,1850000,11.22
2022,7,2022-07,Northern BC,oil,central_ducted,5,1,1,3,3,2,23.0,7100,207572,1850000,11.22
2022,7,2022-07,Northern BC,oil,water_heater,1,0,0,1,0,1,4.6,1420,207572,1850000,11.22
2022,7,2022-07,Northern BC,propane,mini_split,9,3,2,4,7,2,28.8,10620,207572,1850000,11.22
2022,7,2022-07,Northern BC,propane,central_ducted,6,2,1,3,4,2,19.2,7080,207572,1850000,11.22
2022,7,2022-07,Northern BC,propane,water_heater,1,0,0,1,0,1,3.2,1180,207572,1850000,11.22
2022,7,2022-07,Northern BC,electric_baseboard,mini_split,10,3,2,5,7,3,4.0,3100,207572,1850000,11.22
2022,7,2022-07,Northern BC,electric_baseboard,central_ducted,7,2,1,4,5,2,2.8,2170,207572,1850000,11.22
2022,7,2022-07,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,207572,1850000,11.22
2022,7,2022-07,Northern BC,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,natural_gas,mini_split,16,5,4,7,12,4,33.6,15680,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,natural_gas,central_ducted,10,3,2,5,7,3,21.0,9800,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,oil,mini_split,2,0,0,2,1,1,9.2,2840,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,oil,central_ducted,1,0,0,1,0,1,4.6,1420,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,propane,mini_split,1,0,0,1,0,1,3.2,1180,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,propane,central_ducted,1,0,0,1,0,1,3.2,1180,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,electric_baseboard,mini_split,7,2,1,4,5,2,2.8,2170,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,electric_baseboard,central_ducted,5,1,1,3,3,2,2.0,1550,207572,1850000,11.22
2022,7,2022-07,Kootenay-Boundary,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,207572,1850000,11.22
2022,7,2022-07,Cariboo,natural_gas,mini_split,7,2,1,4,5,2,14.7,6860,207572,1850000,11.22
2022,7,2022-07,Cariboo,natural_gas,central_ducted,5,1,1,3,3,2,10.5,4900,207572,1850000,11.22
2022,7,2022-07,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,207572,1850000,11.22
2022,7,2022-07,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,207572,1850000,11.22
2022,7,2022-07,Cariboo,electric_baseboard,mini_split,3,1,0,2,2,1,1.2,930,207572,1850000,11.22
2022,7,2022-07,Cariboo,electric_baseboard,central_ducted,2,0,0,2,1,1,0.8,620,207572,1850000,11.22
2022,8,2022-08,Lower Mainland,natural_gas,mini_split,163,57,40,66,127,36,342.3,159740,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,natural_gas,central_ducted,107,37,26,44,83,24,224.7,104860,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,natural_gas,ground_source,15,5,3,7,11,4,31.5,14700,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,natural_gas,water_heater,28,9,7,12,21,7,58.8,27440,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,oil,mini_split,23,8,5,10,17,6,105.8,32660,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,oil,central_ducted,15,5,3,7,11,4,69.0,21300,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,oil,ground_source,2,0,0,2,1,1,9.2,2840,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,oil,water_heater,4,1,1,2,3,1,18.4,5680,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,propane,mini_split,17,5,4,8,13,4,54.4,20060,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,propane,central_ducted,11,3,2,6,8,3,35.2,12980,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,propane,ground_source,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,propane,water_heater,3,1,0,2,2,1,9.6,3540,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,electric_baseboard,mini_split,87,30,21,36,67,20,34.8,26970,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,electric_baseboard,central_ducted,57,19,14,24,44,13,22.8,17670,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,electric_baseboard,ground_source,8,2,2,4,6,2,3.2,2480,208866,1850000,11.29
2022,8,2022-08,Lower Mainland,electric_baseboard,water_heater,15,5,3,7,11,4,6.0,4650,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,natural_gas,mini_split,61,21,15,25,47,14,128.1,59780,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,natural_gas,central_ducted,40,14,10,16,31,9,84.0,39200,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,natural_gas,ground_source,5,1,1,3,3,2,10.5,4900,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,natural_gas,water_heater,10,3,2,5,7,3,21.0,9800,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,oil,mini_split,8,2,2,4,6,2,36.8,11360,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,oil,central_ducted,5,1,1,3,3,2,23.0,7100,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,oil,water_heater,1,0,0,1,0,1,4.6,1420,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,propane,mini_split,8,2,2,4,6,2,25.6,9440,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,propane,central_ducted,5,1,1,3,3,2,16.0,5900,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,propane,water_heater,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,electric_baseboard,mini_split,30,10,7,13,23,7,12.0,9300,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,electric_baseboard,central_ducted,20,7,5,8,15,5,8.0,6200,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,208866,1850000,11.29
2022,8,2022-08,Vancouver Island,electric_baseboard,water_heater,5,1,1,3,3,2,2.0,1550,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,natural_gas,mini_split,46,16,11,19,35,11,96.6,45080,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,natural_gas,central_ducted,30,10,7,13,23,7,63.0,29400,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,natural_gas,ground_source,4,1,1,2,3,1,8.4,3920,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,natural_gas,water_heater,8,2,2,4,6,2,16.8,7840,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,oil,mini_split,7,2,1,4,5,2,32.2,9940,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,oil,central_ducted,4,1,1,2,3,1,18.4,5680,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,oil,water_heater,1,0,0,1,0,1,4.6,1420,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,propane,mini_split,6,2,1,3,4,2,19.2,7080,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,propane,central_ducted,4,1,1,2,3,1,12.8,4720,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,propane,water_heater,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,electric_baseboard,mini_split,23,8,5,10,17,6,9.2,7130,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,electric_baseboard,central_ducted,15,5,3,7,11,4,6.0,4650,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,208866,1850000,11.29
2022,8,2022-08,Thompson-Okanagan,electric_baseboard,water_heater,4,1,1,2,3,1,1.6,1240,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,natural_gas,mini_split,39,13,9,17,30,9,81.9,38220,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,natural_gas,central_ducted,25,8,6,11,19,6,52.5,24500,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,natural_gas,ground_source,3,1,0,2,2,1,6.3,2940,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,natural_gas,water_heater,6,2,1,3,4,2,12.6,5880,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,oil,mini_split,5,1,1,3,3,2,23.0,7100,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,oil,central_ducted,3,1,0,2,2,1,13.8,4260,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,propane,mini_split,4,1,1,2,3,1,12.8,4720,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,propane,central_ducted,2,0,0,2,1,1,6.4,2360,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,electric_baseboard,mini_split,17,5,4,8,13,4,6.8,5270,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,electric_baseboard,central_ducted,11,3,2,6,8,3,4.4,3410,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,208866,1850000,11.29
2022,8,2022-08,Fraser Valley,electric_baseboard,water_heater,3,1,0,2,2,1,1.2,930,208866,1850000,11.29
2022,8,2022-08,Northern BC,natural_gas,mini_split,10,3,2,5,7,3,21.0,9800,208866,1850000,11.29
2022,8,2022-08,Northern BC,natural_gas,central_ducted,6,2,1,3,4,2,12.6,5880,208866,1850000,11.29
2022,8,2022-08,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,208866,1850000,11.29
2022,8,2022-08,Northern BC,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,208866,1850000,11.29
2022,8,2022-08,Northern BC,oil,mini_split,7,2,1,4,5,2,32.2,9940,208866,1850000,11.29
2022,8,2022-08,Northern BC,oil,central_ducted,5,1,1,3,3,2,23.0,7100,208866,1850000,11.29
2022,8,2022-08,Northern BC,oil,water_heater,1,0,0,1,0,1,4.6,1420,208866,1850000,11.29
2022,8,2022-08,Northern BC,propane,mini_split,8,2,2,4,6,2,25.6,9440,208866,1850000,11.29
2022,8,2022-08,Northern BC,propane,central_ducted,5,1,1,3,3,2,16.0,5900,208866,1850000,11.29
2022,8,2022-08,Northern BC,propane,water_heater,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Northern BC,electric_baseboard,mini_split,12,4,3,5,9,3,4.8,3720,208866,1850000,11.29
2022,8,2022-08,Northern BC,electric_baseboard,central_ducted,8,2,2,4,6,2,3.2,2480,208866,1850000,11.29
2022,8,2022-08,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,208866,1850000,11.29
2022,8,2022-08,Northern BC,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,natural_gas,mini_split,17,5,4,8,13,4,35.7,16660,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,natural_gas,central_ducted,11,3,2,6,8,3,23.1,10780,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,oil,mini_split,2,0,0,2,1,1,9.2,2840,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,oil,central_ducted,1,0,0,1,0,1,4.6,1420,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,propane,mini_split,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,propane,central_ducted,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,electric_baseboard,mini_split,7,2,1,4,5,2,2.8,2170,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,electric_baseboard,central_ducted,5,1,1,3,3,2,2.0,1550,208866,1850000,11.29
2022,8,2022-08,Kootenay-Boundary,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,208866,1850000,11.29
2022,8,2022-08,Cariboo,natural_gas,mini_split,8,2,2,4,6,2,16.8,7840,208866,1850000,11.29
2022,8,2022-08,Cariboo,natural_gas,central_ducted,5,1,1,3,3,2,10.5,4900,208866,1850000,11.29
2022,8,2022-08,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,208866,1850000,11.29
2022,8,2022-08,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,208866,1850000,11.29
2022,8,2022-08,Cariboo,propane,mini_split,1,0,0,1,0,1,3.2,1180,208866,1850000,11.29
2022,8,2022-08,Cariboo,electric_baseboard,mini_split,3,1,0,2,2,1,1.2,930,208866,1850000,11.29
2022,8,2022-08,Cariboo,electric_baseboard,central_ducted,2,0,0,2,1,1,0.8,620,208866,1850000,11.29
2022,9,2022-09,Lower Mainland,natural_gas,mini_split,193,67,48,78,150,43,405.3,189140,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,natural_gas,central_ducted,126,44,31,51,98,28,264.6,123480,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,natural_gas,ground_source,18,6,4,8,14,4,37.8,17640,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,natural_gas,water_heater,33,11,8,14,25,8,69.3,32340,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,oil,mini_split,30,10,7,13,23,7,138.0,42600,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,oil,central_ducted,19,6,4,9,14,5,87.4,26980,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,oil,ground_source,2,0,0,2,1,1,9.2,2840,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,oil,water_heater,5,1,1,3,3,2,23.0,7100,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,propane,mini_split,24,8,6,10,18,6,76.8,28320,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,propane,central_ducted,15,5,3,7,11,4,48.0,17700,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,propane,ground_source,2,0,0,2,1,1,6.4,2360,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,propane,water_heater,4,1,1,2,3,1,12.8,4720,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,electric_baseboard,mini_split,111,38,27,46,86,25,44.4,34410,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,electric_baseboard,central_ducted,73,25,18,30,56,17,29.2,22630,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,electric_baseboard,ground_source,10,3,2,5,7,3,4.0,3100,210436,1850000,11.37
2022,9,2022-09,Lower Mainland,electric_baseboard,water_heater,19,6,4,9,14,5,7.6,5890,210436,1850000,11.37
2022,9,2022-09,Vancouver Island,natural_gas,mini_split,82,28,20,34,63,19,172.2,80360,210436,1850000,11.37
2022,9,2022-09,Vancouver Island,natural_gas,central_ducted,54,18,13,23,42,12,113.4,52920,210436,1850000,11.37
